Step,"field=3,degree=1",,,"field=3,degree=2",,,"field=3,degree=3",,,"field=3,degree=4",,,"field=3,degree=5",,,"field=3,degree=6",,
1976,1.672052979,,,1.35684526,,,1.350480318,,,1.342264891,,,1.374511838,,,1.449472189,,
1977,1.605588436,,,1.503735304,,,1.407897949,,,1.371360302,,,1.352216959,,,1.480343938,,
1978,1.43529582,,,1.231552601,,,1.290542483,,,1.319412231,,,1.182812095,,,1.075839162,,
1979,1.573974729,,,1.687392831,,,1.613579988,,,1.592172623,,,1.600421429,,,1.77066493,,
1980,1.734778762,,,1.900597572,,,1.557155848,,,1.63987577,,,1.950878501,,,1.905897856,,
1981,1.783591747,,,1.79361856,,,1.975417495,,,1.864256859,,,2.219299316,,,2.361989737,,
1982,2.291603088,,,2.194997787,,,2.206284285,,,2.226008177,,,2.29781723,,,2.824795008,,
1983,2.246888161,,,2.38222599,,,2.049172878,,,2.201287746,,,2.249306202,,,2.28831625,,
1984,2.06492734,,,2.321409702,,,1.498535633,,,1.484788775,,,1.502738595,,,1.588629961,,
1985,1.934385538,,,1.788806438,,,1.775906205,,,1.837466598,,,2.253887415,,,2.114930391,,
1986,1.904755116,,,1.95496726,,,2.037701607,,,2.067211151,,,2.266512871,,,2.406313896,,
1987,1.902364016,,,1.979820013,,,2.16775465,,,1.765773773,,,1.906067729,,,2.141284943,,
1988,1.684461117,,,1.534699798,,,1.4928509,,,1.415096402,,,1.587203979,,,1.430974841,,
1989,1.235218167,,,1.24056375,,,1.295953512,,,1.044513345,,,1.054332972,,,0.897982657,,
1990,1.288525105,,,1.191301584,,,1.318215609,,,1.200915217,,,1.284820437,,,1.480564117,,
1991,1.180284381,,,1.06426549,,,1.325824142,,,1.30403924,,,1.278978705,,,1.353371859,,
1992,1.304733515,,,1.337836146,,,1.311781287,,,1.399153113,,,1.219413877,,,1.169665813,,
1993,1.040331244,,,1.04858613,,,0.95874548,,,0.904405236,,,0.819046617,,,0.779336929,,
1994,1.11180985,,,0.878303766,,,0.631829739,,,0.679914236,,,0.505111337,,,0.393409669,,
1995,1.286155462,,,0.849262357,,,0.81290561,,,0.834121585,,,0.747817397,,,0.7755723,,
1996,1.14822793,,,0.892583609,,,0.957041442,,,0.931079626,,,1.075227499,,,0.953490019,,
1997,1.178791046,,,0.86326623,,,0.880755603,,,0.828199387,,,0.825490594,,,0.828430712,,
1998,1.367106199,,,0.917349935,,,0.970898211,,,0.771718979,,,0.850868106,,,0.618735373,,
1999,0.878436804,,,0.553802609,,,0.423073053,,,0.273689866,,,0.255358815,,,0,,
2000,1.056219101,,,0.678357959,,,0.738997936,,,0.536125898,,,0.566753209,,,0.385691524,,
2001,1.140850902,,,0.786148608,,,0.667739511,,,0.608302414,,,0.50569129,,,0.535556912,,
2002,1.0757792,,,0.786263347,,,0.693210363,,,0.676482141,,,0.716053903,,,0.567884207,,
2003,1.157744646,,,0.899454474,,,0.781990051,,,0.713152111,,,0.626656115,,,0.633292854,,
2004,1.039992809,,,0.801117122,,,0.712089121,,,0.680492461,,,0.532643914,,,0.510079265,,
2005,1.20966959,,,0.978245676,,,1.109728575,,,0.971556425,,,0.864827693,,,0.799483895,,
2006,1.257517695,,,1.105337262,,,0.943551838,,,1.083808422,,,1.108686686,,,0.986142635,,
2007,1.330350757,,,1.193784237,,,1.208631158,,,1.308375597,,,1.241698146,,,1.508593798,,
2008,1.714495659,,,1.53015542,,,1.405930519,,,1.505238891,,,1.45181036,,,1.562415361,,
2009,1.47539413,,,1.511053681,,,1.233187437,,,1.497697353,,,1.130040526,,,1.299051285,,
2010,1.538604617,,,1.761636734,,,1.675845623,,,1.776304007,,,1.60646987,,,1.864123702,,
2011,1.565624237,,,1.734617472,,,1.788276553,,,1.903714776,,,1.717798948,,,2.335333109,,
2012,2.048930645,,,2.083661556,,,2.130131245,,,2.181712627,,,2.441244602,,,2.614895105,,
2013,2.174797297,,,2.431385517,,,2.529085398,,,2.454061031,,,2.851718187,,,2.653097391,,
2014,2.624414206,,,2.839882612,,,2.497681141,,,2.308553219,,,2.648659468,,,2.658214092,,
2015,2.188891411,,,2.065927029,,,1.809038877,,,1.788003683,,,1.966615915,,,1.736209273,,
2016,2.102740288,,,2.214693546,,,2.093681335,,,2.082124233,,,2.227302313,,,2.160627604,,
2017,1.916974425,,,1.84267962,,,1.905144215,,,2.039912939,,,1.938720345,,,2.082692623,,
2018,2.177859783,,,2.200016737,,,2.28653574,,,2.094684362,,,2.179209232,,,2.339861631,,
2019,1.572257519,,,1.432038069,,,1.428811789,,,1.350065589,,,1.26132369,,,1.53044188,,
2020,1.380663991,,,1.274983406,,,1.131783962,,,0.975000143,,,0.887323022,,,0.886551976,,
2021,1.493949056,,,1.561245203,,,1.462152958,,,1.43248868,,,1.525892019,,,1.441933751,,
2022,1.478206992,,,1.333783746,,,1.256269217,,,1.273317337,,,1.387886167,,,1.473592877,,
2023,1.302509904,,,1.163345814,,,1.399056792,,,1.301679015,,,1.310044885,,,1.266870856,,
2024,1.467818737,,,1.222190619,,,1.165525556,,,1.224703431,,,1.176079512,,,1.119085431,,
2025,0.978984475,,,0.745147586,,,0.651765764,,,0.680267155,,,0.521345317,,,0.468806505,,
2026,1.145730495,,,0.91855669,,,0.779523253,,,0.789981842,,,0.71112895,,,0.72333467,,
2027,1.066522956,,,0.688414335,,,0.720275104,,,0.610987782,,,0.637535214,,,0.600619912,,
2028,1.069246769,,,0.622840881,,,0.677266777,,,0.5560624,,,0.620782912,,,0.519535303,,
2029,0.949934125,,,0.490454793,,,0.542225838,,,0.40198037,,,0.413968384,,,0.299911261,,
2030,0.854921758,,,0.425980896,,,0.405435979,,,0.260793149,,,0.218705267,,,0,,
2031,0.936647296,,,0.6741575,,,0.609630167,,,0.444590151,,,0.476600826,,,0.319042683,,
2032,1.119403005,,,0.646342039,,,0.619293571,,,0.552877486,,,0.776451707,,,0.51006633,,
2033,1.062288284,,,0.81046164,,,0.762221694,,,0.768051386,,,0.769684374,,,0.743520439,,
2034,1.30657506,,,1.243133545,,,1.032159209,,,1.0295856,,,0.961223125,,,0.914886236,,
2035,1.182213783,,,0.941702604,,,0.717513084,,,0.786714911,,,0.625460148,,,0.600403249,,
2036,1.280015349,,,1.198909998,,,1.139546275,,,1.190142155,,,1.044141531,,,1.181329131,,
2037,1.402294874,,,1.259481788,,,1.057971597,,,1.167049646,,,1.222577691,,,1.122766137,,
2038,1.542971969,,,1.557664275,,,1.624742866,,,1.46852231,,,1.415711641,,,1.633065224,,
2039,1.81248641,,,1.881073236,,,1.93561995,,,2.036755562,,,1.637943029,,,1.920376778,,
2040,2.01422739,,,2.275324345,,,2.093348742,,,2.098163605,,,2.102835417,,,2.075737715,,
2041,2.547602654,,,2.622993708,,,2.585596085,,,2.702744961,,,2.511618137,,,2.497375011,,
2042,2.178915024,,,2.605729342,,,2.721120834,,,2.858684778,,,2.5251019,,,2.734682083,,
2043,2.877997398,,,2.785531044,,,3.129461765,,,2.995262146,,,3.286818027,,,2.804694891,,
2044,3.026144266,,,3.475872517,,,2.1693542,,,3.382140875,,,3.530681133,,,3.205564499,,
2045,3.447589397,,,3.697700977,,,3.347441912,,,1.921177268,,,3.388543129,,,3.562783718,,
2046,1.725385904,,,1.641886234,,,1.256305456,,,1.292223811,,,1.328842878,,,1.26975441,,
2047,2.163462162,,,1.670669436,,,1.747772336,,,1.789542437,,,1.976045132,,,2.137094259,,
2048,1.826873302,,,1.701142073,,,1.751548409,,,1.74327445,,,1.94156456,,,2.074254036,,
2049,1.70852685,,,1.667335749,,,1.644492388,,,1.750451326,,,1.763061643,,,2.135211468,,
2050,1.58022511,,,1.695605278,,,1.803437471,,,1.672981977,,,1.778714776,,,1.942178726,,
2051,1.069252849,,,1.241313696,,,1.039180994,,,0.951341689,,,0.884967983,,,0.884390056,,
2052,1.332546115,,,1.195323586,,,1.276726127,,,1.266345263,,,1.288881898,,,1.087037802,,
2053,1.166129351,,,1.263780713,,,1.105578899,,,0.9912467,,,0.965239346,,,1.077460885,,
2054,1.112887502,,,1.010658383,,,1.153577328,,,1.013986111,,,0.952637613,,,1.0606004,,
2055,1.023638487,,,0.954290271,,,0.76683265,,,0.818431437,,,0.664193511,,,0.764297724,,
2056,0.894769311,,,0.70214045,,,0.588580012,,,0.554725945,,,0.426884979,,,0.403794259,,
2057,1.082342744,,,0.799019217,,,0.666753054,,,0.692912221,,,0.582902312,,,0.587402225,,
2058,0.869101405,,,0.653259873,,,0.568409562,,,0.525508463,,,0.518030763,,,0.644523978,,
2059,1.053110123,,,0.602743626,,,0.64788723,,,0.583349705,,,0.565750837,,,0.488247454,,
2060,1.026117563,,,0.653875828,,,0.676659346,,,0.515578687,,,0.615804851,,,0.429207265,,
2061,0.816708028,,,0.51651752,,,0.447229654,,,0.245415986,,,0.221837044,,,0,,
2062,0.989822507,,,0.590911567,,,0.563129127,,,0.40927887,,,0.462317318,,,0.31216675,,
2063,0.989333272,,,0.618073225,,,0.687131047,,,0.518862188,,,0.627813935,,,0.447614461,,
2064,1.148839593,,,0.820584178,,,0.759335816,,,0.656393528,,,0.732884169,,,0.716148019,,
2065,1.526083708,,,1.09444654,,,0.983786106,,,0.966337979,,,1.089597821,,,0.876496434,,
2066,1.359427094,,,1.044035673,,,1.035972118,,,0.96812129,,,0.833048761,,,0.718956769,,
2067,1.544181108,,,1.390248775,,,1.28459847,,,1.319386363,,,1.221980929,,,1.169739127,,
2068,1.465286255,,,1.223635674,,,1.234781981,,,1.298147202,,,1.402608395,,,1.382573366,,
2069,1.523810625,,,1.487325191,,,1.516987085,,,1.641669989,,,1.565708876,,,1.784828424,,
2070,1.786634445,,,1.645311594,,,1.630526662,,,1.560530901,,,1.776527405,,,1.629883289,,
2071,1.588202,,,1.534273386,,,1.670080781,,,1.485211253,,,1.359817505,,,1.160945058,,
2072,2.020565987,,,2.154989243,,,2.290688515,,,2.153359175,,,1.945979595,,,2.057139397,,
2073,2.087014437,,,2.05359149,,,2.20516324,,,2.342372656,,,1.919425964,,,2.475285292,,
2074,2.092453718,,,2.208874464,,,2.13596344,,,2.529114246,,,2.422471523,,,2.453580141,,
2075,3.035633802,,,2.85236454,,,2.70963645,,,2.568225861,,,2.725828171,,,2.694868565,,
2076,2.811937809,,,2.731618404,,,2.366552591,,,2.371625185,,,2.407971859,,,2.52186203,,
2077,1.809746265,,,1.554798603,,,1.389751554,,,1.254423976,,,1.224459767,,,1.576324344,,
2078,1.791842699,,,1.603556156,,,1.640331149,,,1.391020417,,,1.611307144,,,2.155907631,,
2079,1.882119656,,,1.331488132,,,1.479136586,,,1.437757254,,,1.570125818,,,2.156126022,,
2080,1.38957727,,,1.424202561,,,1.342021585,,,1.35432291,,,1.282951832,,,2.049811602,,
2081,1.198195219,,,1.338519096,,,1.358627439,,,1.19451344,,,1.01443541,,,1.331548691,,
2082,1.140664339,,,1.243921518,,,1.201900721,,,0.802144945,,,0.858465552,,,0.784836173,,
2083,1.123770952,,,1.287384152,,,1.279688716,,,1.141934395,,,1.1607728,,,1.016245604,,
2084,1.208912015,,,1.2167871,,,1.08095026,,,1.0758605,,,1.021197557,,,1.122018576,,
2085,1.165151715,,,1.298845291,,,1.055353284,,,1.134186625,,,1.064746261,,,1.033001065,,
2086,1.378975391,,,1.299886227,,,1.20613575,,,1.225059986,,,0.984941423,,,0.96388483,,
2087,1.076165438,,,0.837089956,,,0.799531341,,,0.600324631,,,0.473775029,,,0.359016567,,
2088,1.033980131,,,0.88374114,,,0.789345384,,,0.663098931,,,0.594030321,,,0.639583647,,
2089,0.99875474,,,0.805650711,,,0.789582729,,,0.691068709,,,0.617068648,,,0.749385655,,
2090,1.242882133,,,0.787862897,,,0.799482465,,,0.645957947,,,0.698656797,,,0.533256233,,
2091,1.100800276,,,0.778416991,,,0.678047836,,,0.441800117,,,0.469835788,,,0.312505633,,
2092,1.014681101,,,0.47701329,,,0.494808316,,,0.258239299,,,0.223022297,,,0,,
2093,1.36897409,,,0.706869781,,,0.742896318,,,0.435207903,,,0.494238555,,,0.342639595,,
2094,1.114211082,,,0.683162808,,,0.740599275,,,0.524429262,,,0.702036381,,,0.543470919,,
2095,1.191473365,,,0.829845786,,,0.834190488,,,0.686958253,,,0.867745519,,,0.672486544,,
2096,1.239896059,,,0.858714104,,,0.819429398,,,0.718335867,,,0.83690995,,,0.808872521,,
2097,1.086554408,,,0.852047265,,,0.800975442,,,0.703436434,,,0.624617338,,,0.453300238,,
2098,1.215015173,,,1.066807151,,,1.049059629,,,1.06409812,,,0.996293187,,,0.950779676,,
2099,1.396338463,,,1.178360343,,,1.067747831,,,1.15312171,,,1.124933243,,,1.129926324,,
2100,1.376778603,,,1.234931946,,,1.307213306,,,1.307107806,,,1.424374938,,,1.39425087,,
2101,1.685960531,,,1.537853956,,,1.387441993,,,1.638854623,,,1.441078782,,,1.497497797,,
2102,1.65135324,,,1.639895916,,,1.645225763,,,1.351271749,,,1.671271563,,,1.491797924,,
2103,1.694393516,,,1.525226474,,,1.78701663,,,1.974564552,,,1.480139613,,,1.698701978,,
2104,1.902004719,,,2.06158638,,,2.059242487,,,2.038577795,,,1.970660925,,,2.069582939,,
2105,2.193911791,,,2.564147711,,,2.313148975,,,2.52725172,,,2.616275549,,,2.716692209,,
2106,2.25537467,,,2.615963936,,,2.587059259,,,2.861127138,,,2.654159784,,,2.538534164,,
2107,2.464834452,,,2.726015806,,,2.774414539,,,2.358610868,,,2.355088711,,,2.666723013,,
2108,1.634306431,,,1.150084615,,,1.596239448,,,1.330979228,,,1.089338422,,,1.30387032,,
2109,1.846062183,,,1.567547798,,,1.650456786,,,1.481551886,,,1.911227345,,,2.030685425,,
2110,1.559214592,,,1.41308403,,,1.422824502,,,1.504044771,,,1.610469699,,,1.978678942,,
2111,2.034943342,,,1.749727726,,,1.902458668,,,1.861517668,,,1.945143223,,,2.385028362,,
2112,1.846268415,,,1.606053114,,,1.724604487,,,1.581661582,,,1.467817545,,,1.976786613,,
2113,1.261576891,,,1.101396203,,,1.110490918,,,0.87936902,,,0.827392697,,,0.75844121,,
2114,1.390108824,,,1.343733788,,,1.179989815,,,1.394951582,,,1.163053274,,,1.260248542,,
2115,1.087893009,,,1.246730685,,,1.06015408,,,1.047245145,,,1.199126244,,,0.999106407,,
2116,1.227038741,,,1.189703941,,,1.176192284,,,1.21547401,,,1.250147462,,,1.160771608,,
2117,1.408241153,,,1.291392684,,,1.109519958,,,1.057941914,,,0.952501535,,,0.990715563,,
2118,1.298497319,,,0.991551518,,,0.93219763,,,0.956019044,,,0.741309226,,,0.603339672,,
2119,1.467711091,,,0.994422317,,,0.97670126,,,0.91322279,,,0.844991267,,,0.791754782,,
2120,1.105760932,,,0.671395898,,,0.716993213,,,0.652942002,,,0.708346248,,,0.609079599,,
2121,1.144539595,,,0.757974625,,,0.680972815,,,0.613357544,,,0.636666656,,,0.569294512,,
2122,1.224461079,,,0.731989741,,,0.736490488,,,0.53130734,,,0.587750077,,,0.462355107,,
2123,0.969223261,,,0.37344873,,,0.359956503,,,0.254220843,,,0.237071514,,,0,,
2124,1.058933973,,,0.655525088,,,0.628108621,,,0.540431976,,,0.567939758,,,0.390252441,,
2125,1.078542829,,,0.712055445,,,0.696751833,,,0.513969302,,,0.65715158,,,0.547464311,,
2126,1.160487771,,,0.847501278,,,0.720952749,,,0.73039186,,,0.835145831,,,0.694023311,,
2127,1.165742397,,,0.876634538,,,0.947902203,,,0.767234564,,,0.800754964,,,0.804258943,,
2128,1.26586616,,,0.917830288,,,0.901790738,,,0.934344292,,,0.995072365,,,0.780168951,,
2129,1.346875668,,,0.982164264,,,0.950479627,,,0.98687315,,,0.989404976,,,1.070634127,,
2130,1.594530106,,,1.30136621,,,1.280195713,,,1.319603801,,,1.364882112,,,1.343397141,,
2131,2.001846552,,,1.837178707,,,1.784922123,,,1.818326473,,,1.840672612,,,1.961458206,,
2132,1.915076971,,,2.075289011,,,2.10171032,,,2.189266205,,,2.056180477,,,1.935663462,,
2133,1.873497486,,,1.937108994,,,1.857485533,,,1.937542915,,,1.841022611,,,1.822783947,,
2134,2.14751339,,,2.058459997,,,2.070693016,,,1.905200958,,,2.153855801,,,1.783550024,,
2135,2.208095551,,,2.276585817,,,2.362104177,,,2.102608919,,,2.453808308,,,2.572265148,,
2136,2.029541969,,,2.274682045,,,2.194061756,,,2.2592206,,,2.163497686,,,2.723233223,,
2137,2.335584641,,,2.907945156,,,2.853163481,,,2.497229099,,,2.524092674,,,2.78763175,,
2138,2.216306448,,,2.334583759,,,2.267525196,,,2.155641079,,,2.167684793,,,2.65154624,,
2139,2.295217514,,,1.475823879,,,1.391419411,,,1.360514164,,,1.34175992,,,1.324958682,,
2140,2.460876226,,,1.77200067,,,1.855990648,,,1.709007263,,,1.834275246,,,2.60018754,,
2141,1.872922778,,,1.512743473,,,2.027280092,,,1.677716017,,,1.6088413,,,2.362502098,,
2142,1.979108334,,,1.881598949,,,1.95378685,,,1.664240956,,,1.621452808,,,2.036799431,,
2143,1.569083929,,,1.850738645,,,1.687815905,,,1.595076561,,,1.529326916,,,1.471063852,,
2144,1.754338741,,,1.720577478,,,1.282974005,,,1.325538754,,,1.163973093,,,1.141225576,,
2145,1.506509662,,,1.552172065,,,1.339861274,,,1.36242795,,,1.455126166,,,1.36761713,,
2146,1.221893191,,,1.186471701,,,1.209141612,,,1.128952384,,,1.151770353,,,1.27870059,,
2147,1.164882183,,,1.023055911,,,1.005137205,,,1.101204157,,,1.014530182,,,1.137192011,,
2148,1.165852547,,,1.08440876,,,0.937622309,,,0.902999878,,,0.903428793,,,0.924595594,,
2149,0.905112743,,,0.746312499,,,0.605424762,,,0.661744714,,,0.543428123,,,0.404927641,,
2150,0.928820372,,,0.792908669,,,0.731702924,,,0.72398138,,,0.695059359,,,0.689438581,,
2151,1.021515131,,,0.662861466,,,0.619523644,,,0.582195342,,,0.554237723,,,0.587471128,,
2152,1.078659654,,,0.682811618,,,0.727664828,,,0.622727871,,,0.571529925,,,0.604035497,,
2153,0.948081613,,,0.6494115,,,0.576393366,,,0.466991782,,,0.542506278,,,0.35379681,,
2154,0.949706912,,,0.509795725,,,0.511132658,,,0.263380706,,,0.280662835,,,0,,
2155,1.061930895,,,0.817127109,,,0.691264153,,,0.557322919,,,0.612445354,,,0.475657582,,
2156,1.255502939,,,0.865101576,,,0.853755593,,,0.766368389,,,0.859404325,,,0.73240006,,
2157,1.624251246,,,1.143424988,,,1.264866233,,,1.262775183,,,1.254133701,,,1.276481509,,
2158,1.775880098,,,1.479287505,,,1.372469306,,,1.551698923,,,1.432302356,,,1.329865932,,
2159,1.73819828,,,1.421770334,,,1.249335766,,,1.17318213,,,1.074799418,,,1.066918015,,
2160,2.08873868,,,1.663938761,,,1.65520978,,,1.656702638,,,1.69424367,,,1.567879796,,
2161,2.139356375,,,1.902363777,,,1.780607462,,,1.93585515,,,1.885715246,,,1.80777967,,
2162,1.948827386,,,1.854612589,,,1.846276164,,,1.805117607,,,1.821039677,,,1.824382544,,
2163,1.645370483,,,1.649140477,,,1.641991258,,,1.80096209,,,1.732645988,,,1.798007965,,
2164,1.667386174,,,1.733938932,,,1.53990984,,,1.704165339,,,1.491228223,,,1.641364455,,
2165,1.668544531,,,1.790927887,,,1.798952222,,,1.74747932,,,1.71224761,,,1.600723863,,
2166,2.024803162,,,2.048214436,,,2.102870464,,,2.06581831,,,2.07088089,,,2.230850458,,
2167,2.488454342,,,2.733552933,,,2.652673244,,,2.638448238,,,2.851080418,,,3.407781601,,
2168,2.11971283,,,2.056173563,,,2.045547009,,,2.158639193,,,1.994824171,,,2.06182003,,
2169,1.952837348,,,1.707799554,,,1.61841166,,,1.670723557,,,1.759185791,,,1.756830096,,
2170,2.238770008,,,1.941253424,,,1.635180831,,,1.561371446,,,1.645723581,,,1.667021513,,
2171,2.127302647,,,1.629367232,,,2.2291677,,,1.910564661,,,1.677564859,,,1.896498799,,
2172,1.564629197,,,1.536375523,,,1.536699295,,,1.658005714,,,1.693357587,,,2.58059454,,
2173,1.399944305,,,1.51702702,,,1.386885285,,,1.441861629,,,1.769665122,,,1.564134359,,
2174,1.357098818,,,1.298673511,,,1.381860018,,,1.343575358,,,1.331317663,,,1.494972229,,
2175,1.094969034,,,0.98263526,,,0.940002799,,,0.879965663,,,0.982325494,,,0.835482955,,
2176,1.177827954,,,1.187951565,,,1.04720664,,,1.014419913,,,0.997012615,,,1.062009931,,
2177,1.178654194,,,1.212268829,,,1.137191057,,,1.186364055,,,1.093588591,,,1.185769677,,
2178,1.139968872,,,1.023024917,,,1.006481171,,,1.122438431,,,1.151070833,,,1.051398158,,
2179,1.070754886,,,0.930624425,,,0.897152781,,,0.886250198,,,0.784101367,,,0.803983688,,
2180,0.936012149,,,0.959769785,,,0.808674932,,,0.83628571,,,0.554516017,,,0.461778015,,
2181,1.134077907,,,0.847556472,,,0.765764117,,,0.859578609,,,0.750487268,,,0.787002385,,
2182,1.086173058,,,0.860830188,,,0.866648495,,,0.968131065,,,0.859817028,,,0.935228109,,
2183,1.402474403,,,0.82110095,,,0.86265564,,,0.719356656,,,0.812832355,,,0.661814153,,
2184,1.509443045,,,0.801461101,,,0.799866021,,,0.602340817,,,0.648944736,,,0.402542174,,
2185,1.323210716,,,0.551985502,,,0.648992419,,,0.320486188,,,0.311314493,,,0,,
2186,1.321641922,,,0.866723537,,,0.832055032,,,0.635911942,,,0.678235233,,,0.493622512,,
2187,1.472992301,,,1.092065811,,,0.988263667,,,0.854638636,,,0.904791594,,,0.767476976,,
2188,1.370868802,,,0.990184665,,,0.984764516,,,0.915386319,,,0.835441589,,,0.989034057,,
2189,1.433592558,,,1.186968327,,,0.945783257,,,0.828141809,,,0.930849433,,,0.821837068,,
2190,1.427039504,,,0.984915435,,,0.747524858,,,0.882120013,,,0.729411602,,,0.541031122,,
2191,1.482133389,,,1.145188093,,,1.055693507,,,1.098793745,,,0.960414052,,,0.908195198,,
2192,1.500281096,,,1.393877983,,,1.249568105,,,1.292856932,,,1.245383739,,,1.259489298,,
2193,1.687230587,,,1.674631119,,,1.442044735,,,1.605934739,,,1.640748262,,,1.543593764,,
2194,1.699542046,,,1.419630289,,,1.329148769,,,1.719688296,,,1.600135803,,,1.477967143,,
2195,1.263204813,,,1.305452704,,,1.472781897,,,1.427404523,,,1.143332005,,,1.004395604,,
2196,1.687219739,,,1.679951429,,,1.668832421,,,1.564792991,,,1.461112976,,,1.800636411,,
2197,1.716337442,,,2.004978657,,,1.811962366,,,1.8776896,,,1.718918085,,,2.101271629,,
2198,1.900697589,,,1.937929869,,,1.794730783,,,1.929045796,,,1.826008201,,,2.620612144,,
2199,1.910333872,,,1.966898918,,,1.792367816,,,1.993593216,,,2.03656292,,,1.821977258,,
2200,1.807769179,,,1.73667109,,,1.567687273,,,1.596413374,,,1.570884347,,,1.588320494,,
2201,1.736325145,,,1.288580418,,,1.361827731,,,1.343113899,,,1.202055216,,,1.266689539,,
2202,1.914193392,,,1.687610626,,,1.392791986,,,1.430989742,,,1.417297602,,,1.837970257,,
2203,1.71370554,,,1.773356438,,,1.449741483,,,1.387125373,,,1.626167059,,,1.769682646,,
2204,1.475577354,,,1.365315199,,,1.467839479,,,1.508188248,,,1.523240209,,,1.834298849,,
2205,1.290321589,,,1.41998744,,,1.388570905,,,1.606828928,,,1.441794276,,,1.236825466,,
2206,1.247961044,,,1.079936743,,,1.204318881,,,1.096168041,,,0.921289265,,,0.933578372,,
2207,1.112330556,,,1.346507668,,,1.0782938,,,1.35283494,,,1.231927395,,,1.206910372,,
2208,1.16574502,,,1.223500252,,,1.080493927,,,1.265291333,,,1.312969208,,,1.163234591,,
